fileId,title,artist,producer,gn,mode,bpm,offsetMs,src,lvEasy,lvNormal,lvHard,notesEasy,notesNormal,notesHard,durEasy,durNormal,durHard,measEasy,measNormal,measHard,chartBpm,titleZhCn,artistZhCn,titleEn,artistEn,origName,enc,seed,seed1,seed2,innerOff,size
12407,DAY BY DAY,T-ara,CY,sdom2407k.gn,K,118,0,kgn,7,9,16,499,766,827,128,128,128,379,382,411,118,DAY BY DAY,T-ara,DAY BY DAY,T-ara,sdom2407K.gm,sdom,3628250,,,456,90516
2407,DAY BY DAY,T-ara,CY,sdom2407t.gn,T,118,0,kgn,1,3,4,232,332,434,128,128,128,349,376,380,118,DAY BY DAY,T-ara,DAY BY DAY,T-ara,sdom2407T.gm,sdom,11602070,,,456,86496
12408,HOLIDAY,T-ara,CY,sdom2408k.gn,K,112,0,kgn,6,9,12,516,831,857,128,128,128,409,423,423,112,HOLIDAY,T-ara,HOLIDAY,T-ara,sdom2408K.gm,sdom,1044917,,,456,104172
2408,HOLIDAY,T-ara,CY,sdom2408t.gn,T,112,0,kgn,1,2,4,229,343,453,128,128,128,381,400,408,112,HOLIDAY,T-ara,HOLIDAY,T-ara,sdom2408T.gm,sdom,11823522,,,456,99340
12409,我愛遊戲,T-ara,CY,sdom2409k.gn,K,160,0,kgn,7,10,17,547,802,866,117,117,118,341,343,358,160,我爱游戏,T-ara,,T-ara,sdom2409K.gm,sdom,16559437,,,456,651452
2409,我愛遊戲,T-ara,CY,sdom2409t.gn,T,160,0,kgn,1,3,6,229,314,449,118,118,118,591,636,670,160,我爱游戏,T-ara,,T-ara,sdom2409T.gm,sdom,935380,,,456,342396
12410,終わりの世界から,麻枝準,张帆,sdom2410k.gn,K,148,0,kgn,5,10,18,335,566,732,97,97,97,212,251,260,148,終わりの世界から,麻枝准,,,sdom2410K.gm,sdom,9458173,,,456,53028
2410,終わりの世界から,麻枝準,张帆,sdom2410t.gn,T,148,0,kgn,1,2,6,112,226,366,97,97,97,142,205,245,148,終わりの世界から,麻枝准,,,sdom2410T.gm,sdom,5378792,,,456,38280
12411,深愛,水樹奈奈,张帆,sdom2411k.gn,K,134,-15,kgn,5,11,16,387,632,782,118,118,118,256,271,279,134,深爱,水树奈奈,,,sdom2411K.gm,sdom,3628250,,,456,73412
2411,深愛,水樹奈奈,张帆,sdom2411t.gn,T,134,-15,kgn,1,2,5,120,232,384,118,118,118,153,218,265,134,深爱,水树奈奈,,,sdom2411T.gm,sdom,11602070,,,456,40728
12412,時空サファイア,水樹奈奈,张帆,sdom2412k.gn,K,170,0,kgn,5,11,18,401,769,1039,124,124,124,300,352,377,170,時空サファイア,水树奈奈,,,sdom2412K.gm,sdom,1044917,,,456,79996
2412,時空サファイア,水樹奈奈,张帆,sdom2412t.gn,T,170,0,kgn,1,2,5,136,259,402,124,124,124,178,277,334,170,時空サファイア,水树奈奈,,,sdom2412T.gm,sdom,11823522,,,456,49236
12413,釋放自己,潘瑋柏,CY,sdom2413k.gn,K,128,1,kgn,6,10,12,544,893,965,125,125,125,294,298,314,128,释放自己,潘玮柏,,,sdom2413K.gm,sdom,9458173,,,456,65992
2413,釋放自己,潘瑋柏,CY,sdom2413t.gn,T,128,1,kgn,1,3,5,262,381,487,125,125,125,282,294,296,128,释放自己,潘玮柏,,,sdom2413T.gm,sdom,5378792,,,456,67104
12414,"Sexy, Free & Single",Super Junior,CY,sdom2414k.gn,K,115,0,kgn,6,10,16,548,881,933,135,135,135,468,468,468,115,"Sexy, Free & Single",Super Junior,"Sexy, Free & Single",Super Junior,sdom2414K.gm,sdom,3628250,,,456,123668
2414,"Sexy, Free & Single",Super Junior,CY,sdom2414t.gn,T,115,0,kgn,1,3,4,247,362,484,135,135,135,443,460,467,115,"Sexy, Free & Single",Super Junior,"Sexy, Free & Single",Super Junior,sdom2414T.gm,sdom,11602070,,,456,128452
12415,I Love You,2NE1,CY,sdom2415k.gn,K,125,0,kgn,7,10,19,607,1015,1072,142,142,142,580,585,586,125,I Love You,2NE1,I Love You,2NE1,sdom2415K.gm,sdom,1044917,,,456,185804
2415,I Love You,2NE1,CY,sdom2415t.gn,T,125,0,kgn,1,3,5,285,405,531,142,142,142,555,573,578,125,I Love You,2NE1,I Love You,2NE1,sdom2415T.gm,sdom,11823522,,,456,188712
12416,Listen To The Rain,w-inds,CY,sdom2416k.gn,K,110,16,kgn,4,8,17,446,771,862,135,135,135,408,409,410,110,Listen To The Rain,w-inds,Listen To The Rain,w-inds,sdom2416K.gm,sdom,16559437,,,456,96680
2416,Listen To The Rain,w-inds,CY,sdom2416t.gn,T,110,16,kgn,1,2,4,233,334,442,135,135,135,391,402,410,110,Listen To The Rain,w-inds,Listen To The Rain,w-inds,sdom2416T.gm,sdom,935380,,,456,99560
12417,BUBIBU,A pink,张帆,sdom2417k.gn,K,118,20,kgn,4,8,10,300,488,586,101,101,101,175,191,202,118,BUBIBU,A pink,BUBIBU,A pink,sdom2417K.gm,sdom,16559437,,,456,37592
2417,BUBIBU,A pink,张帆,sdom2417t.gn,T,118,20,kgn,1,2,4,87,197,318,101,101,101,111,172,200,118,BUBIBU,A pink,BUBIBU,A pink,sdom2417T.gm,sdom,935380,,,456,31032
12418,Start It Again,Aziatix,张帆,sdom2418k.gn,K,123,0,kgn,4,7,9,277,437,639,97,97,97,182,204,212,123,Start It Again,Aziatix,Start It Again,Aziatix,sdom2418K.gm,sdom,9458173,,,456,39768
2418,Start It Again,Aziatix,张帆,sdom2418t.gn,T,123,0,kgn,1,2,5,95,201,369,97,97,97,121,180,211,123,Start It Again,Aziatix,Start It Again,Aziatix,sdom2418T.gm,sdom,5378792,,,456,33180
12419,Chase the world,May'n,张帆,sdom2419k.gn,K,170,7,kgn,5,10,13,301,645,827,94,94,94,222,282,292,170,Chase the world,May'n,Chase the world,May'n,sdom2419K.gm,sdom,3628250,,,456,228500
2419,Chase the world,May'n,张帆,sdom2419t.gn,T,170,7,kgn,1,3,6,128,219,339,94,94,94,162,223,268,170,Chase the world,May'n,Chase the world,May'n,sdom2419T.gm,sdom,11602070,,,456,41892
12420,PONPONPON,またはきゃりーぱみゅぱみゅ,CY,sdom2420k.gn,K,128,0,kgn,5,10,15,489,880,901,121,121,121,536,538,547,128,PONPONPON,またはきゃりーぱみゅぱみゅ,PONPONPON,,sdom2420K.gm,sdom,9458173,,,456,118476
2420,PONPONPON,またはきゃりーぱみゅぱみゅ,CY,sdom2420t.gn,T,128,0,kgn,2,3,5,250,366,479,121,121,121,491,528,539,128,PONPONPON,またはきゃりーぱみゅぱみゅ,PONPONPON,,sdom2420T.gm,sdom,5378792,,,456,119556
12421,ANDROID,東方神起,CY,sdom2421k.gn,K,120,4,kgn,5,11,16,394,709,741,110,110,110,452,457,462,120,ANDROID,东方神起,ANDROID,,sdom2421K.gm,sdom,3628250,,,456,122864
2421,ANDROID,東方神起,CY,sdom2421t.gn,T,120,4,kgn,2,3,5,203,291,359,110,110,110,436,449,452,120,ANDROID,东方神起,ANDROID,,sdom2421T.gm,sdom,11602070,,,456,125592
12422,大人ジェリービーンズ,渡邊麻友,CY,sdom2422k.gn,K,157,0,kgn,6,15,24,742,1330,1374,146,146,146,698,710,712,157,大人ジェリービーンズ,渡边麻友,,,sdom2422K.gm,sdom,1044917,,,456,164556
2422,大人ジェリービーンズ,渡邊麻友,CY,sdom2422t.gn,T,157,0,kgn,2,4,6,370,554,736,146,146,146,636,691,698,157,大人ジェリービーンズ,渡边麻友,,,sdom2422T.gm,sdom,11823522,,,456,161076
12423,BLINK,東方神起,张帆,sdom2423k.gn,K,117,-520,kgn,4,5,8,266,355,525,90,90,90,153,168,183,117,BLINK,东方神起,BLINK,,sdom2423K.gm,sdom,1044917,,,456,33436
2423,BLINK,東方神起,张帆,sdom2423t.gn,T,117,-520,kgn,1,3,5,82,204,319,90,90,90,103,165,181,117,BLINK,东方神起,BLINK,,sdom2423T.gm,sdom,11823522,,,456,29244
12424,BRIGHT STREAM,水樹奈奈,张帆,sdom2424k.gn,K,158,0,kgn,4,11,17,381,818,1134,139,142,142,326,370,400,158,BRIGHT STREAM,水树奈奈,BRIGHT STREAM,,sdom2424K.gm,sdom,16559437,,,456,91008
2424,BRIGHT STREAM,水樹奈奈,张帆,sdom2424t.gn,T,158,0,kgn,1,2,5,110,258,428,139,139,139,156,270,345,158,BRIGHT STREAM,水树奈奈,BRIGHT STREAM,,sdom2424T.gm,sdom,935380,,,456,54680
12425,Butterfly,Jessica (少女時代),CY,sdom2425k.gn,K,130,0,kgn,6,9,12,487,771,782,118,118,118,297,302,305,130,Butterfly,Jessica (少女时代),Butterfly,,sdom2425K.gm,sdom,9458173,,,456,66420
2425,Butterfly,Jessica (少女時代),CY,sdom2425t.gn,T,130,0,kgn,1,3,5,235,353,462,118,118,118,271,295,298,130,Butterfly,Jessica (少女时代),Butterfly,,sdom2425T.gm,sdom,5378792,,,456,67956
12426,Get Up,Nine Muses,CY,sdom2426k.gn,K,120.1,40,kgn,8,10,14,523,757,815,113,113,113,407,408,411,120.1,Get Up,Nine Muses,Get Up,Nine Muses,sdom2426K.gm,sdom,3628250,,,456,101172
2426,Get Up,Nine Muses,CY,sdom2426t.gn,T,120.1,40,kgn,1,3,5,220,299,394,113,113,113,390,398,406,120.1,Get Up,Nine Muses,Get Up,Nine Muses,sdom2426T.gm,sdom,11602070,,,456,102288
12427,Spending all my time,Perfume,CY,sdom2427k.gn,K,130,5,kgn,5,9,13,389,507,777,92,92,92,316,316,316,130,Spending all my time,Perfume,Spending all my time,Perfume,sdom2427K.gm,sdom,1044917,,,456,64812
2427,Spending all my time,Perfume,CY,sdom2427t.gn,T,130,5,kgn,1,3,5,191,283,377,92,92,92,308,313,316,130,Spending all my time,Perfume,Spending all my time,Perfume,sdom2427T.gm,sdom,11823522,,,456,64812
12428,江南style,Psy,CY,sdom2428k.gn,K,132,6,kgn,5,11,16,505,934,1056,140,140,140,364,369,447,132,江南style,Psy,,Psy,sdom2428K.gm,sdom,9458173,,,456,105752
2428,江南style,Psy,CY,sdom2428t.gn,T,132,6,kgn,2,3,5,294,430,562,140,140,140,372,397,402,132,江南style,Psy,,Psy,sdom2428T.gm,sdom,5378792,,,456,95156
12429,UNCOMMITTED,金俊秀,CY,sdom2429k.gn,K,134,10,kgn,7,11,15,493,770,802,105,105,105,330,331,330,134,UNCOMMITTED,金俊秀,UNCOMMITTED,,sdom2429K.gm,sdom,736269,,,456,66432
2429,UNCOMMITTED,金俊秀,CY,sdom2429t.gn,T,134,10,kgn,1,3,5,225,334,439,105,105,105,321,323,330,134,UNCOMMITTED,金俊秀,UNCOMMITTED,,sdom2429T.gm,sdom,7751303,,,456,66360
12430,fortissimo -the ultimate crisis,Fripside,张帆,sdom2430k.gn,K,145.5,5,kgn,4,10,15,344,816,1031,125,125,125,278,329,332,145.5,fortissimo -the ultimate crisis,Fripside,fortissimo -the ultimate crisis,Fripside,sdom2430K.gm,sdom,8967522,,,456,79352
2430,fortissimo -the ultimate crisis,Fripside,张帆,sdom2430t.gn,T,145.5,5,kgn,1,2,6,130,261,426,125,125,125,169,253,299,145.5,fortissimo -the ultimate crisis,Fripside,fortissimo -the ultimate crisis,Fripside,sdom2430T.gm,sdom,7799440,,,456,45708
12431,One More Night,Maroon 5,张帆,sdom2431k.gn,K,93,20,kgn,3,5,7,274,376,540,103,103,103,157,166,168,93,One More Night,Maroon 5,One More Night,Maroon 5,sdom2431K.gm,sdom,10275474,,,456,33032
2431,One More Night,Maroon 5,张帆,sdom2431t.gn,T,93,20,kgn,1,2,4,73,202,294,103,103,103,94,154,163,93,One More Night,Maroon 5,One More Night,Maroon 5,sdom2431T.gm,sdom,9175850,,,456,26808
12432,Tarantallegra,金俊秀,张帆,sdom2432k.gn,K,120,9,kgn,4,7,9,266,431,547,88,88,88,175,183,183,120,Tarantallegra,金俊秀,Tarantallegra,,sdom2432K.gm,sdom,4675663,,,456,35688
2432,Tarantallegra,金俊秀,张帆,sdom2432t.gn,T,120,9,kgn,1,2,5,82,184,306,88,88,88,104,162,180,120,Tarantallegra,金俊秀,Tarantallegra,,sdom2432T.gm,sdom,13176189,,,456,29208
12433,ANYMORE,徐仁英,张帆,sdom2433k.gn,K,128,0,kgn,4,7,12,290,446,672,101,101,101,206,215,230,128,ANYMORE,徐仁英,ANYMORE,,sdom2433K.gm,sdom,7836746,,,456,45044
2433,ANYMORE,徐仁英,张帆,sdom2433t.gn,T,128,0,kgn,1,2,5,93,211,360,101,101,101,121,194,228,128,ANYMORE,徐仁英,ANYMORE,,sdom2433T.gm,sdom,15637509,,,456,36844
12434,Spy,Super Junior,张帆,sdom2434k.gn,K,115,34,kgn,4,7,10,236,424,558,100,100,100,158,190,197,115,Spy,Super Junior,Spy,Super Junior,sdom2434K.gm,sdom,6271120,,,456,48144
2434,Spy,Super Junior,张帆,sdom2434t.gn,T,115,34,kgn,1,2,4,80,183,308,100,100,100,105,173,191,115,Spy,Super Junior,Spy,Super Junior,sdom2434T.gm,sdom,5277227,,,456,30204
12435,愛情闖進門,BY2,CY,sdom2435k.gn,K,95,0,kgn,4,10,15,343,726,752,108,108,108,215,216,218,95,爱情闯进门,BY2,,BY2,sdom2435K.gm,sdom,3628250,,,456,50388
2435,愛情闖進門,BY2,CY,sdom2435t.gn,T,95,0,kgn,1,2,3,161,241,321,108,108,108,191,213,215,95,爱情闯进门,BY2,,BY2,sdom2435T.gm,sdom,11602070,,,456,50492
12436,沒有男人也能好好的,miss A,CY,sdom2436k.gn,K,156,0,kgn,6,11,16,449,771,805,95,95,95,326,328,328,156,没有男人也能好好的,miss A,,miss A,sdom2436K.gm,sdom,1044917,,,456,70156
2436,沒有男人也能好好的,miss A,CY,sdom2436t.gn,T,156,0,kgn,2,4,6,238,341,449,95,95,95,315,326,327,156,没有男人也能好好的,miss A,,miss A,sdom2436T.gm,sdom,11823522,,,456,73332
12437,Catch Me,東方神起,CY,sdom2437k.gn,K,128,0,kgn,5,10,20,439,797,825,110,110,110,287,306,307,128,Catch Me,东方神起,Catch Me,,sdom2437K.gm,sdom,16559437,,,456,68744
2437,Catch Me,東方神起,CY,sdom2437t.gn,T,128,0,kgn,1,3,5,223,329,435,108,108,108,265,293,294,128,Catch Me,东方神起,Catch Me,,sdom2437T.gm,sdom,935380,,,456,66276
12438,你的名作,輝星,CY,sdom2438k.gn,K,130,0,kgn,5,9,15,360,619,654,94,94,94,255,258,258,130,你的名作,辉星,,,sdom2438K.gm,sdom,736269,,,456,56312
2438,你的名作,輝星,CY,sdom2438t.gn,T,130,0,kgn,2,3,5,208,279,353,94,94,94,247,255,258,130,你的名作,辉星,,,sdom2438T.gm,sdom,7751303,,,456,56808
12439,我們在改變,魏晨,CY,sdom2439k.gn,K,125,0,kgn,5,9,14,412,670,700,103,103,103,252,251,252,125,我们在改变,魏晨,,,sdom2439K.gm,sdom,8967522,,,456,49836
2439,我們在改變,魏晨,CY,sdom2439t.gn,T,125,0,kgn,1,3,5,207,308,403,103,103,103,237,251,255,125,我们在改变,魏晨,,,sdom2439T.gm,sdom,7799440,,,456,50340
12440,V SPACE,魏晨,张帆,sdom2440k.gn,K,128,28,kgn,4,8,17,289,495,770,112,112,112,214,228,250,128,V SPACE,魏晨,V SPACE,,sdom2440K.gm,sdom,10275474,,,456,53576
2440,V SPACE,魏晨,张帆,sdom2440t.gn,T,128,28,kgn,1,3,5,106,229,381,112,112,112,137,208,236,128,V SPACE,魏晨,V SPACE,,sdom2440T.gm,sdom,9175850,,,456,37308
12441,Look At Me,Jewelry,张帆,sdom2441k.gn,K,128,20,kgn,4,8,12,301,565,690,101,101,101,213,230,235,128,Look At Me,Jewelry,Look At Me,Jewelry,sdom2441K.gm,sdom,4675663,,,456,44000
2441,Look At Me,Jewelry,张帆,sdom2441t.gn,T,128,20,kgn,1,2,5,109,219,378,101,101,101,132,204,229,128,Look At Me,Jewelry,Look At Me,Jewelry,sdom2441T.gm,sdom,13176189,,,456,36696
12442,crossing field,Lisa（リサ）,张帆,sdom2442k.gn,K,179,0,kgn,5,10,24,306,511,825,96,96,96,237,270,308,179,crossing field,Lisa（リサ）,crossing field,,sdom2442K.gm,sdom,7836746,,,456,66552
2442,crossing field,Lisa（リサ）,张帆,sdom2442t.gn,T,179,0,kgn,1,2,6,108,192,334,96,96,96,145,208,270,179,crossing field,Lisa（リサ）,crossing field,,sdom2442T.gm,sdom,15637509,,,456,62536
12443,君のCW,チームサプライズ,张帆,sdom2443k.gn,K,174,0,kgn,5,10,18,371,619,944,107,107,107,281,324,353,174,君のCW,チームサプライズ,,,sdom2443K.gm,sdom,6271120,,,456,64820
2443,君のCW,チームサプライズ,张帆,sdom2443t.gn,T,174,0,kgn,1,3,5,146,262,380,107,107,107,184,256,310,174,君のCW,チームサプライズ,,,sdom2443T.gm,sdom,5277227,,,456,47616
12444,小叮噹,孫佳仁,张帆,sdom2444k.gn,K,120,32,kgn,4,7,16,308,567,745,116,116,116,223,242,258,120,小叮当,孙佳仁,,,sdom2444K.gm,sdom,5194969,,,456,65092
2444,小叮噹,孫佳仁,张帆,sdom2444t.gn,T,120,32,kgn,1,2,5,117,224,381,116,116,116,145,218,240,120,小叮当,孙佳仁,,,sdom2444T.gm,sdom,5771106,,,456,48540
12445,潛靈暗湧,I.S,CY,sdom2445k.gn,K,154,0,kgn,6,21,30,783,1264,1602,162,162,162,527,548,544,154,潜灵暗涌,I.S,,I.S,sdom2445K.gm,sdom,9458173,,,456,144436
2445,潛靈暗湧,I.S,CY,sdom2445t.gn,T,154,0,kgn,2,4,6,400,591,783,162,162,162,514,525,527,154,潜灵暗涌,I.S,,I.S,sdom2445T.gm,sdom,5378792,,,456,136900
12446,惡靈暗湧,Kinato,CY,sdom2446k.gn,K,155,20,kgn,6,14,32,708,1452,1584,145,147,147,413,572,580,155,恶灵暗涌,S.S,,S.S,sdom2446K.gm,sdom,3628250,,,456,142824
2446,惡靈暗湧,Kinato,CY,sdom2446t.gn,T,155,20,kgn,2,4,6,363,536,708,145,145,145,402,413,413,155,恶灵暗涌,S.S,,S.S,sdom2446T.gm,sdom,11602070,,,456,137552
12447,Crying in the Dark,SeasonFinal,张帆,sdom2447k.gn,K,199,0,kgn,5,14,32,310,598,1267,127,127,127,300,393,446,199,Crying in the Dark,SeasonFinal,Crying in the Dark,SeasonFinal,sdom2447K.gm,sdom,1044917,,,456,135520
2447,Crying in the Dark,SeasonFinal,张帆,sdom2447t.gn,T,199,0,kgn,1,2,4,130,234,380,127,127,127,184,277,368,199,Crying in the Dark,SeasonFinal,Crying in the Dark,SeasonFinal,sdom2447T.gm,sdom,11823522,,,456,50364
12448,Extra 1st is ミユグ,SeasonXXX,张帆,sdom2448k.gn,K,150,0,kgn,5,10,16,365,669,876,115,115,115,254,296,311,150,Extra 1st is ミユグ,SeasonXXX,,SeasonXXX,sdom2448K.gm,sdom,16559437,,,456,60220
2448,Extra 1st is ミユグ,SeasonXXX,张帆,sdom2448t.gn,T,150,0,kgn,1,2,6,125,263,393,115,115,115,162,262,280,150,Extra 1st is ミユグ,SeasonXXX,,SeasonXXX,sdom2448T.gm,sdom,935380,,,456,59028
12449,Extra 2nd is エルの天秤,SeasonXXXXX,张帆,sdom2449k.gn,K,156,0,kgn,4,11,21,419,967,1400,169,168,168,350,478,495,156,Extra 2nd is エルの天秤,SeasonXXXXX,,SeasonXXXXX,sdom2449K.gm,sdom,9458173,,,456,109960
2449,Extra 2nd is エルの天秤,SeasonXXXXX,张帆,sdom2449t.gn,T,156,0,kgn,1,2,4,178,318,451,169,169,169,231,338,415,156,Extra 2nd is エルの天秤,SeasonXXXXX,,SeasonXXXXX,sdom2449T.gm,sdom,5378792,,,456,109832
12450,Extra 3rd is Crimson Dead Techni,SeasonXXXXX,张帆,sdom2450k.gn,K,138.87,0,kgn,5,12,16,368,716,841,110,110,110,227,267,273,138.87,Extra 3rd is Crimson Dead Techni,SeasonXXXXX,Extra 3rd is Crimson Dead Techni,SeasonXXXXX,sdom2450K.gm,sdom,9458173,,,456,53708
2450,Extra 3rd is Crimson Dead Techni,SeasonXXXXX,张帆,sdom2450t.gn,T,138.87,0,kgn,1,4,5,142,298,404,110,110,110,165,243,269,138.87,Extra 3rd is Crimson Dead Techni,SeasonXXXXX,Extra 3rd is Crimson Dead Techni,SeasonXXXXX,sdom2450T.gm,sdom,3628250,,,456,43800
12451,Liberating prayer !!,SeasonⅫ,张帆,sdom2451k.gn,K,180,0,kgn,4,11,26,339,800,1100,120,120,120,289,369,388,180,Liberating prayer !!,SeasonⅫ,Liberating prayer !!,,sdom2451K.gm,sdom,1044917,,,456,81108
2451,Liberating prayer !!,SeasonⅫ,张帆,sdom2451t.gn,T,180,0,kgn,1,3,6,106,277,414,120,120,120,151,288,351,180,Liberating prayer !!,SeasonⅫ,Liberating prayer !!,,sdom2451T.gm,sdom,11823522,,,456,81108
12452,イノセントステイン,SeasonⅩ,CY,sdom2452k.gn,K,151,14,kgn,6,10,22,579,822,886,122,122,122,423,427,505,151,イノセントステイン,SeasonⅩ,,,sdom2452K.gm,sdom,16559437,,,456,97404
2452,イノセントステイン,SeasonⅩ,CY,sdom2452t.gn,T,151,14,kgn,2,4,6,295,436,578,122,122,122,422,421,423,151,イノセントステイン,SeasonⅩ,,,sdom2452T.gm,sdom,935380,,,456,127488
12453,Jul.Dream,SeasonⅪ,张帆,sdom2453k.gn,K,180,0,kgn,6,12,17,394,783,1172,133,133,133,339,409,438,180,Jul.Dream,SeasonⅪ,Jul.Dream,,sdom2453K.gm,sdom,736269,,,456,110780
2453,Jul.Dream,SeasonⅪ,张帆,sdom2453t.gn,T,180,0,kgn,1,3,6,158,309,428,133,133,133,208,319,367,180,Jul.Dream,SeasonⅪ,Jul.Dream,,sdom2453T.gm,sdom,7751303,,,456,57340
12454,Where...,SeasonⅨ,ZY,sdom2454k.gn,K,140,0,kgn,5,9,16,491,612,877,111,111,111,456,453,474,140,Where...,SeasonⅨ,Where...,,sdom2454K.gm,sdom,8967522,,,456,104580
2454,Where...,SeasonⅨ,CY,sdom2454t.gn,T,140,0,kgn,1,3,5,247,365,491,111,111,111,451,451,456,140,Where...,SeasonⅨ,Where...,,sdom2454T.gm,sdom,7799440,,,456,104856
12455,Over the sky,SeasonⅧ,ZY,sdom2455k.gn,K,140,0,kgn,5,16,23,536,847,875,130,130,130,457,704,703,140,Over the sky,SeasonⅧ,Over the sky,,sdom2455K.gm,sdom,10275474,,,456,253792
2455,Over the sky,SeasonⅧ,CY,sdom2455t.gn,T,140,0,kgn,1,3,5,274,406,536,130,130,130,454,455,457,140,Over the sky,SeasonⅧ,Over the sky,,sdom2455T.gm,sdom,9175850,,,456,174204
12456,Air Trancer,SeasonⅦ,CY,sdom2456k.gn,K,140,-65,kgn,5,11,24,409,706,740,111,111,111,296,303,298,140,Air Trancer,SeasonⅦ,Air Trancer,,sdom2456K.gm,sdom,4675663,,,456,94612
2456,Air Trancer,SeasonⅦ,CY,sdom2456t.gn,T,140,-65,kgn,1,3,5,228,322,410,111,111,111,297,297,297,140,Air Trancer,SeasonⅦ,Air Trancer,,sdom2456T.gm,sdom,13176189,,,456,99048
12457,Reflection,SeasonⅥ,CY,sdom2457k.gn,K,132,0,kgn,5,14,18,422,923,939,105,105,105,280,283,285,132,Reflection,SeasonⅥ,Reflection,,sdom2457K.gm,sdom,9458173,,,456,67368
2457,Reflection,SeasonⅥ,CY,sdom2457t.gn,T,132,0,kgn,1,3,5,218,320,422,105,105,105,274,276,280,132,Reflection,SeasonⅥ,Reflection,,sdom2457T.gm,sdom,5378792,,,456,68544
12458,Bloody Brand,SeasonⅤ,CY,sdom2458k.gn,K,90,0,kgn,3,10,26,353,792,1052,125,125,123,229,230,505,90,Bloody Brand,SeasonⅤ,Bloody Brand,,sdom2458K.gm,sdom,3628250,,,456,83504
2458,Bloody Brand,SeasonⅤ,CY,sdom2458t.gn,T,90,0,kgn,1,2,3,181,269,353,125,125,125,226,226,229,90,Bloody Brand,SeasonⅤ,Bloody Brand,,sdom2458T.gm,sdom,11602070,,,456,57840
12459,Scarlet Blow,SeasonⅣ,CY,sdom2459k.gn,K,165,8,kgn,6,16,27,528,1034,1149,107,107,107,352,374,374,165,Scarlet Blow,SeasonⅣ,Scarlet Blow,,sdom2459K.gm,sdom,1044917,,,456,106396
2459,Scarlet Blow,SeasonⅣ,CY,sdom2459t.gn,T,165,8,kgn,3,4,7,298,416,552,107,107,107,367,371,373,165,Scarlet Blow,SeasonⅣ,Scarlet Blow,,sdom2459T.gm,sdom,11823522,,,456,106884
12460,blending rotation,SeasonⅢ,CY,sdom2460k.gn,K,180,5,kgn,7,13,25,538,1005,1061,110,110,110,392,393,391,180,blending rotation,SeasonⅢ,blending rotation,,sdom2460K.gm,sdom,16559437,,,456,92436
2460,blending rotation,SeasonⅢ,CY,sdom2460t.gn,T,180,5,kgn,1,2,7,162,320,570,110,110,110,234,383,394,180,blending rotation,SeasonⅢ,blending rotation,,sdom2460T.gm,sdom,935380,,,456,94596
12461,Oriental Wind,SeasonⅡ,张帆,sdom2461k.gn,K,137,20,kgn,5,10,18,285,618,812,115,115,115,217,272,282,137,Oriental Wind,SeasonⅡ,Oriental Wind,,sdom2461K.gm,sdom,736269,,,456,60372
2461,Oriental Wind,SeasonⅡ,张帆,sdom2461t.gn,T,137,20,kgn,1,2,5,126,218,349,115,115,115,155,221,266,137,Oriental Wind,SeasonⅡ,Oriental Wind,,sdom2461T.gm,sdom,7751303,,,456,40920
12462,Executioner,SeasonⅠ,张帆,sdom2462k.gn,K,145.31,0,kgn,5,11,25,326,704,926,112,112,112,252,281,295,145.31,Executioner,SeasonⅠ,Executioner,,sdom2462K.gm,sdom,8967522,,,456,72076
2462,Executioner,SeasonⅠ,张帆,sdom2462t.gn,T,145.31,0,kgn,1,2,5,115,264,365,112,112,112,150,249,273,145.31,Executioner,SeasonⅠ,Executioner,,sdom2462T.gm,sdom,7799440,,,456,43020
12463,空冥之嘆,DM ashura,张帆,sdom2463k.gn,K,128,0,kgn,4,8,12,299,637,796,120,120,120,254,363,369,128,空冥之叹,DM ashura,,DM ashura,sdom2463K.gm,sdom,1044917,,,456,73468
2463,空冥之嘆,DM ashura,张帆,sdom2463t.gn,T,128,0,kgn,1,3,5,147,271,382,120,120,120,171,250,262,128,空冥之叹,DM ashura,,DM ashura,sdom2463T.gm,sdom,11823522,,,456,44172
12464,贖罪,Euphoreon,张帆,sdom2464k.gn,K,204,0,kgn,5,13,26,332,642,1044,105,105,105,266,336,384,204,赎罪,Euphoreon,,Euphoreon,sdom2464K.gm,sdom,16559437,,,456,122368
2464,贖罪,Euphoreon,张帆,sdom2464t.gn,T,204,0,kgn,1,3,5,142,275,367,105,105,105,187,281,327,204,赎罪,Euphoreon,,Euphoreon,sdom2464T.gm,sdom,935380,,,456,51060
12465,LET'S GO OUT,AMOYAMO,CY,sdom2465k.gn,K,178,-13,kgn,5,17,22,553,979,1094,129,129,129,627,649,660,178,LET'S GO OUT,AMOYAMO,LET'S GO OUT,AMOYAMO,sdom2465K.gm,sdom,9458173,,,456,164244
2465,LET'S GO OUT,AMOYAMO,CY,sdom2465t.gn,T,178,-13,kgn,1,2,5,185,369,553,129,129,129,443,627,627,178,LET'S GO OUT,AMOYAMO,LET'S GO OUT,AMOYAMO,sdom2465T.gm,sdom,5378792,,,456,163452
12466,走過,B1A4,CY,sdom2466k.gn,K,133,0,kgn,5,9,13,483,742,868,128,128,128,347,367,375,133,走过,B1A4,,B1A4,sdom2466K.gm,sdom,3628250,,,456,86268
2466,走過,B1A4,CY,sdom2466t.gn,T,133,0,kgn,1,3,5,273,385,483,128,128,128,347,347,347,133,走过,B1A4,,B1A4,sdom2466T.gm,sdom,11602070,,,456,89000
